674.0740421903688,337.0370210951844,0.0,0.0,337.03702109518446,168.51851054759214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.0370210951844,1348.1481672918517,337.0370625507415,0.0,168.51851054759214,674.074083645926,168.51853127537072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,337.0370625507415,1348.1482522251874,337.0370635618523,0.0,168.51853127537072,674.0741261125937,168.51853178092608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,337.0370635618523,674.0741271237044,0.0,0.0,168.51853178092608,337.0370635618522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.03702109518446,168.51851054759214,0.0,0.0,1348.1480643607383,674.0740321803692,0.0,0.0,337.03701108518476,168.51850554259232,0.0,0.0,0.0,0.0,0.0,0.0
168.51851054759214,674.074083645926,168.51853127537072,0.0,674.0740321803692,2696.296294543703,674.0741150914823,0.0,168.51850554259232,674.0740636259254,168.51852627037033,0.0,0.0,0.0,0.0,0.0
0.0,168.51853127537072,674.0741261125937,168.51853178092608,0.0,674.0741150914823,2696.296464410373,674.0741171137042,0.0,168.51852627037033,674.0741060925927,168.51852677592598,0.0,0.0,0.0,0.0
0.0,0.0,168.51853178092608,337.0370635618522,0.0,0.0,674.0741171137042,1348.1482342274085,0.0,0.0,168.51852677592598,337.037053551852,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,337.03701108518476,168.51850554259232,0.0,0.0,1348.14800591852,674.07400295926,0.0,0.0,337.03699187407534,168.51849593703759,0.0,0.0
0.0,0.0,0.0,0.0,168.51850554259232,674.0740636259254,168.51852627037033,0.0,674.07400295926,2696.2961776592597,674.0740858703696,0.0,168.51849593703759,674.0740252037042,168.5185166648144,0.0
0.0,0.0,0.0,0.0,0.0,168.51852627037033,674.0741060925927,168.51852677592598,0.0,674.0740858703696,2696.296347525922,674.0740878925915,0.0,168.5185166648144,674.0740676703683,168.5185171703697
0.0,0.0,0.0,0.0,0.0,0.0,168.51852677592598,337.037053551852,0.0,0.0,674.0740878925915,1348.148175785183,0.0,0.0,168.5185171703697,337.0370343407395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.03699187407534,168.51849593703759,0.0,0.0,674.0739837481506,337.0369918740753,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.51849593703759,674.0740252037042,168.5185166648144,0.0,337.0369918740753,1348.1480504074084,337.0370333296289,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5185166648144,674.0740676703683,168.5185171703697,0.0,337.0370333296289,1348.1481353407369,337.0370343407395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5185171703697,337.0370343407395,0.0,0.0,337.0370343407395,674.074068681479
